Temporada,Player,Salario,Salario Ajustado Inflacion,Temporada,Player - Temporada
2021/22,TJ McConnell,"7,500,000","8,672,606",2021,TJ McConnell - 2021
2021/22,Rajon Rondo,"7,500,000","8,672,605",2021,Rajon Rondo - 2021
2021/22,Patrick Williams,"7,422,000","8,582,411",2021,Patrick Williams - 2021
2021/22,Cory Joseph,"7,310,000","8,452,900",2021,Cory Joseph - 2021
2021/22,Scottie Barnes,"7,280,400","8,418,672",2021,Scottie Barnes - 2021
2021/22,Darius Garland,"7,040,880","8,141,704",2021,Darius Garland - 2021
2021/22,Chris Boucher,"7,020,000","8,117,559",2021,Chris Boucher - 2021
2021/22,Zach Collins,"7,000,000","8,094,432",2021,Zach Collins - 2021
2021/22,PJ Tucker,"7,000,000","8,094,432",2021,PJ Tucker - 2021
2021/22,Wendell Carter,"6,920,027","8,001,956",2021,Wendell Carter - 2021
2021/22,Juan Hernangomez,"6,803,190","7,866,851",2021,Juan Hernangomez - 2021
2021/22,Isaac Okoro,"6,720,720","7,771,488",2021,Isaac Okoro - 2021
2021/22,Jalen Suggs,"6,592,920","7,623,706",2021,Jalen Suggs - 2021
2021/22,Cameron Payne,"6,500,000","7,516,258",2021,Cameron Payne - 2021
2021/22,Joakim Noah,"6,431,666","7,437,241",2021,Joakim Noah - 2021
2021/22,Jarrett Culver,"6,395,160","7,395,027",2021,Jarrett Culver - 2021
2021/22,Khem Birch,"6,350,000","7,342,806",2021,Khem Birch - 2021
2021/22,Collin Sexton,"6,349,671","7,342,426",2021,Collin Sexton - 2021
2021/22,Onyeka Okongwu,"6,104,280","7,058,669",2021,Onyeka Okongwu - 2021
2021/22,Justin Holiday,"6,006,420","6,945,508",2021,Justin Holiday - 2021
2021/22,Josh Giddey,"5,988,000","6,924,209",2021,Josh Giddey - 2021
2021/22,Rudy Gay,"5,890,000","6,810,886",2021,Rudy Gay - 2021
2021/22,Dennis Schroeder,"5,890,000","6,810,886",2021,Dennis Schroeder - 2021
2021/22,Patrick Mills,"5,890,000","6,810,886",2021,Patrick Mills - 2021
2021/22,Kevin Knox,"5,845,978","6,759,982",2021,Kevin Knox - 2021
2021/22,Coby White,"5,837,760","6,750,479",2021,Coby White - 2021
2021/22,Timofey Mozgov,"5,573,333","6,444,709",2021,Timofey Mozgov - 2021
2021/22,Killian Hayes,"5,572,680","6,443,954",2021,Killian Hayes - 2021
2021/22,Mikal Bridges,"5,557,725","6,426,661",2021,Mikal Bridges - 2021
2021/22,Shai Gilgeous-Alexander,"5,495,532","6,354,744",2021,Shai Gilgeous-Alexander - 2021
2021/22,Jonathan Kuminga,"5,466,360","6,321,011",2021,Jonathan Kuminga - 2021
2021/22,Miles Bridges,"5,421,493","6,269,130",2021,Miles Bridges - 2021
2021/22,Jaxson Hayes,"5,348,280","6,184,470",2021,Jaxson Hayes - 2021
2021/22,Pat Connaughton,"5,333,334","6,167,187",2021,Pat Connaughton - 2021
2021/22,Kris Dunn,"5,317,430","6,148,796",2021,Kris Dunn - 2021
2021/22,George Hill,"5,275,491","6,100,300",2021,George Hill - 2021
2021/22,Michael Porter,"5,258,735","6,080,925",2021,Michael Porter - 2021
2021/22,Dewayne Dedmon,"5,256,308","6,078,118",2021,Dewayne Dedmon - 2021
2021/22,Ryan Anderson,"5,214,583","6,029,870",2021,Ryan Anderson - 2021
2021/22,Hamidou Diallo,"5,200,000","6,013,007",2021,Hamidou Diallo - 2021
2021/22,Kevon Looney,"5,178,572","5,988,228",2021,Kevon Looney - 2021
2021/22,Troy Brown,"5,170,564","5,978,968",2021,Troy Brown - 2021
2021/22,Obi Toppin,"5,105,160","5,903,339",2021,Obi Toppin - 2021
2021/22,Franz Wagner,"5,007,840","5,790,803",2021,Franz Wagner - 2021
2021/22,Josh Jackson,"5,005,350","5,787,924",2021,Josh Jackson - 2021
2021/22,JaVale McGee,"5,000,000","5,781,737",2021,JaVale McGee - 2021
2021/22,Robin Lopez,"5,000,000","5,781,737",2021,Robin Lopez - 2021
2021/22,Kendrick Nunn,"5,000,000","5,781,737",2021,Kendrick Nunn - 2021
2021/22,Luol Deng,"5,000,000","5,781,737",2021,Luol Deng - 2021
2021/22,Louis Williams,"5,000,000","5,781,737",2021,Louis Williams - 2021
2021/22,Danuel House,"4,997,424","5,778,758",2021,Danuel House - 2021
2021/22,Rui Hachimura,"4,916,160","5,684,789",2021,Rui Hachimura - 2021
2021/22,Taj Gibson,"4,910,000","5,677,666",2021,Taj Gibson - 2021
2021/22,Garrett Temple,"4,910,000","5,677,666",2021,Garrett Temple - 2021
2021/22,Torrey Craig,"4,878,049","5,640,719",2021,Torrey Craig - 2021
2021/22,Bruce Brown,"4,736,102","5,476,579",2021,Bruce Brown - 2021
2021/22,Deni Avdija,"4,692,840","5,426,553",2021,Deni Avdija - 2021
2021/22,Donte DiVincenzo,"4,675,830","5,406,884",2021,Donte DiVincenzo - 2021
2021/22,Cam Reddish,"4,670,160","5,400,328",2021,Cam Reddish - 2021
2021/22,David Nwaba,"4,650,000","5,377,016",2021,David Nwaba - 2021
2021/22,Furkan Korkmaz,"4,629,630","5,353,461",2021,Furkan Korkmaz - 2021
2021/22,Davion Mitchell,"4,603,200","5,322,898",2021,Davion Mitchell - 2021
2021/22,Ishmael Smith,"4,500,000","5,203,563",2021,Ishmael Smith - 2021
2021/22,Jeff Green,"4,500,000","5,203,563",2021,Jeff Green - 2021
2021/22,Bryn Forbes,"4,500,000","5,203,563",2021,Bryn Forbes - 2021
2021/22,Jalen Smith,"4,458,000","5,154,997",2021,Jalen Smith - 2021
2021/22,Lonnie Walker,"4,447,896","5,143,313",2021,Lonnie Walker - 2021
2021/22,Cameron Johnson,"4,437,000","5,130,714",2021,Cameron Johnson - 2021
2021/22,Ziaire Williams,"4,373,040","5,056,754",2021,Ziaire Williams - 2021
2021/22,Moe Harkless,"4,347,600","5,027,336",2021,Moe Harkless - 2021
2021/22,Bobby Portis,"4,347,600","5,027,336",2021,Bobby Portis - 2021
2021/22,Kevin Huerter,"4,253,357","4,918,358",2021,Kevin Huerter - 2021
2021/22,Devin Vassell,"4,235,160","4,897,316",2021,Devin Vassell - 2021
2021/22,Chandler Hutchison,"4,224,186","4,884,626",2021,Chandler Hutchison - 2021
2021/22,Willie Cauley-Stein,"4,220,083","4,879,881",2021,Willie Cauley-Stein - 2021
2021/22,PJ Washington,"4,215,120","4,874,143",2021,PJ Washington - 2021
2021/22,James Bouknight,"4,154,400","4,803,930",2021,James Bouknight - 2021
2021/22,Jevon Carter,"4,107,149","4,749,291",2021,Jevon Carter - 2021
2021/22,Josh Okogie,"4,087,904","4,727,037",2021,Josh Okogie - 2021
2021/22,Grayson Allen,"4,054,695","4,688,636",2021,Grayson Allen - 2021
2021/22,Jarred Vanderbilt,"4,050,000","4,683,207",2021,Jarred Vanderbilt - 2021
2021/22,Tyrese Haliburton,"4,023,600","4,652,679",2021,Tyrese Haliburton - 2021
2021/22,Tyler Herro,"4,004,280","4,630,339",2021,Tyler Herro - 2021
2021/22,Terence Davis,"4,000,000","4,625,390",2021,Terence Davis - 2021
2021/22,Dorian Finney-Smith,"4,000,000","4,625,390",2021,Dorian Finney-Smith - 2021
2021/22,Gorgui Dieng,"4,000,000","4,625,390",2021,Gorgui Dieng - 2021
2021/22,Aaron Holiday,"3,980,551","4,602,900",2021,Aaron Holiday - 2021
2021/22,Josh Primo,"3,946,800","4,563,872",2021,Josh Primo - 2021
2021/22,Jake Layman,"3,940,184","4,556,222",2021,Jake Layman - 2021
2021/22,Anfernee Simons,"3,938,818","4,554,642",2021,Anfernee Simons - 2021
2021/22,Justise Winslow,"3,902,439","4,512,575",2021,Justise Winslow - 2021
2021/22,Kira Lewis,"3,822,240","4,419,837",2021,Kira Lewis - 2021
2021/22,Romeo Langford,"3,804,360","4,399,162",2021,Romeo Langford - 2021
2021/22,Sekou Doumbouya,"3,799,131","4,393,114",2021,Sekou Doumbouya - 2021
2021/22,Landry Shamet,"3,768,342","4,357,512",2021,Landry Shamet - 2021
2021/22,Chris Duarte,"3,749,400","4,335,609",2021,Chris Duarte - 2021
2021/22,Alex Len,"3,732,000","4,315,489",2021,Alex Len - 2021
2021/22,Robert Williams,"3,661,976","4,234,516",2021,Robert Williams - 2021
2021/22,Aaron Nesmith,"3,631,200","4,198,929",2021,Aaron Nesmith - 2021
2021/22,Moses Moody,"3,562,200","4,119,141",2021,Moses Moody - 2021
2021/22,Mike Muscala,"3,500,000","4,047,216",2021,Mike Muscala - 2021
2021/22,Boban Marjanovic,"3,500,000","4,047,216",2021,Boban Marjanovic - 2021
2021/22,Cole Anthony,"3,449,400","3,988,705",2021,Cole Anthony - 2021
2021/22,Corey Kispert,"3,383,640","3,912,663",2021,Corey Kispert - 2021
2021/22,Luka Samanic,"3,355,239","3,879,821",2021,Luka Samanic - 2021
2021/22,Georges Niang,"3,300,000","3,815,946",2021,Georges Niang - 2021
2021/22,Michael Carter-Williams,"3,300,000","3,815,946",2021,Michael Carter-Williams - 2021
2021/22,Chuma Okeke,"3,277,080","3,789,443",2021,Chuma Okeke - 2021
2021/22,Isaiah Stewart,"3,277,080","3,789,443",2021,Isaiah Stewart - 2021
2021/22,Nickeil Alexander-Walker,"3,261,480","3,771,404",2021,Nickeil Alexander-Walker - 2021
2021/22,Alperen Sengun,"3,214,680","3,717,287",2021,Alperen Sengun - 2021
2021/22,Jon Leuer,"3,169,348","3,664,867",2021,Jon Leuer - 2021
2021/22,Trey Burke,"3,150,000","3,642,494",2021,Trey Burke - 2021
2021/22,Aleksej Pokusevski,"3,113,160","3,599,894",2021,Aleksej Pokusevski - 2021
2021/22,Facundo Campazzo,"3,100,000","3,584,677",2021,Facundo Campazzo - 2021
2021/22,Goga Bitadze,"3,098,400","3,582,827",2021,Goga Bitadze - 2021
2021/22,Trey Murphy,"3,053,760","3,531,207",2021,Trey Murphy - 2021
2021/22,Frank Jackson,"3,000,000","3,469,042",2021,Frank Jackson - 2021
2021/22,Sterling Brown,"3,000,000","3,469,042",2021,Sterling Brown - 2021
2021/22,Josh Green,"2,957,520","3,419,920",2021,Josh Green - 2021
2021/22,Tre Mann,"2,901,240","3,354,841",2021,Tre Mann - 2021
2021/22,Andrew Nicholson,"2,844,429","3,289,148",2021,Andrew Nicholson - 2021
2021/22,Matisse Thybulle,"2,840,160","3,284,212",2021,Matisse Thybulle - 2021
2021/22,Saddiq Bey,"2,824,320","3,265,895",2021,Saddiq Bey - 2021
2021/22,Kai Jones,"2,770,560","3,203,730",2021,Kai Jones - 2021
2021/22,Brandon Clarke,"2,726,880","3,153,220",2021,Brandon Clarke - 2021
2021/22,Precious Achiuwa,"2,711,280","3,135,181",2021,Precious Achiuwa - 2021
2021/22,Marc Gasol,"2,692,991","3,114,033",2021,Marc Gasol - 2021
2021/22,Jalen Johnson,"2,659,680","3,075,514",2021,Jalen Johnson - 2021
2021/22,Paul Millsap,"2,641,691","3,054,712",2021,Paul Millsap - 2021
2021/22,E'Twaun Moore,"2,641,691","3,054,712",2021,E'Twaun Moore - 2021
2021/22,Markieff Morris,"2,641,691","3,054,712",2021,Markieff Morris - 2021
2021/22,Udonis Haslem,"2,641,691","3,054,712",2021,Udonis Haslem - 2021
2021/22,Dwight Howard,"2,641,691","3,054,712",2021,Dwight Howard - 2021
2021/22,Trevor Ariza,"2,641,691","3,054,712",2021,Trevor Ariza - 2021
2021/22,Wayne Ellington,"2,641,691","3,054,712",2021,Wayne Ellington - 2021
2021/22,Carmelo Anthony,"2,641,691","3,054,712",2021,Carmelo Anthony - 2021
2021/22,Avery Bradley,"2,641,691","3,054,712",2021,Avery Bradley - 2021
2021/22,Enes Kanter,"2,641,691","3,054,712",2021,Enes Kanter - 2021
2021/22,Andre Iguodala,"2,641,691","3,054,712",2021,Andre Iguodala - 2021
2021/22,Ed Davis,"2,641,691","3,054,712",2021,Ed Davis - 2021
2021/22,James Johnson,"2,641,691","3,054,712",2021,James Johnson - 2021
2021/22,LaMarcus Aldridge,"2,641,691","3,054,712",2021,LaMarcus Aldridge - 2021
2021/22,Grant Williams,"2,617,800","3,027,086",2021,Grant Williams - 2021
2021/22,Tyrese Maxey,"2,602,920","3,009,880",2021,Tyrese Maxey - 2021
2021/22,Keon Johnson,"2,553,240","2,952,432",2021,Keon Johnson - 2021
2021/22,Darius Bazley,"2,513,040","2,905,947",2021,Darius Bazley - 2021
2021/22,Trey Lyles,"2,500,000","2,890,868",2021,Trey Lyles - 2021
2021/22,Zeke Nnaji,"2,498,760","2,889,434",2021,Zeke Nnaji - 2021
2021/22,Isaiah Jackson,"2,451,240","2,834,485",2021,Isaiah Jackson - 2021
2021/22,Ty Jerome,"2,412,840","2,790,081",2021,Ty Jerome - 2021
2021/22,Hassan Whiteside,"2,401,537","2,777,011",2021,Hassan Whiteside - 2021
2021/22,Kent Bazemore,"2,401,537","2,777,011",2021,Kent Bazemore - 2021
2021/22,Austin Rivers,"2,401,537","2,777,011",2021,Austin Rivers - 2021
2021/22,Andre Drummond,"2,401,537","2,777,011",2021,Andre Drummond - 2021
2021/22,Cody Zeller,"2,389,641","2,763,255",2021,Cody Zeller - 2021
2021/22,Ben McLemore,"2,389,641","2,763,255",2021,Ben McLemore - 2021
2021/22,Solomon Hill,"2,389,641","2,763,255",2021,Solomon Hill - 2021
2021/22,Tony Snell,"2,389,641","2,763,255",2021,Tony Snell - 2021
2021/22,Victor Oladipo,"2,389,641","2,763,255",2021,Victor Oladipo - 2021
2021/22,Otto Porter,"2,389,641","2,763,255",2021,Otto Porter - 2021
2021/22,Leandro Bolmaro,"2,353,320","2,721,255",2021,Leandro Bolmaro - 2021
2021/22,Usman Garuba,"2,353,320","2,721,255",2021,Usman Garuba - 2021
2021/22,Willy Hernangomez,"2,327,220","2,691,075",2021,Willy Hernangomez - 2021
2021/22,Edmond Sumner,"2,320,000","2,682,726",2021,Edmond Sumner - 2021
2021/22,Nassir Little,"2,316,240","2,678,378",2021,Nassir Little - 2021
2021/22,RJ Hampton,"2,303,040","2,663,114",2021,RJ Hampton - 2021
2021/22,DeAndre Bembry,"2,271,045","2,626,116",2021,DeAndre Bembry - 2021
2021/22,Josh Christopher,"2,259,240","2,612,466",2021,Josh Christopher - 2021
2021/22,Monta Ellis,"2,245,400","2,596,462",2021,Monta Ellis - 2021
2021/22,Drew Eubanks,"2,239,820","2,590,009",2021,Drew Eubanks - 2021
2021/22,Elfrid Payton,"2,239,544","2,589,691",2021,Elfrid Payton - 2021
2021/22,Rodney Hood,"2,239,544","2,589,691",2021,Rodney Hood - 2021
2021/22,Dylan Windler,"2,239,200","2,589,293",2021,Dylan Windler - 2021
2021/22,Immanuel Quickley,"2,210,640","2,556,268",2021,Immanuel Quickley - 2021
2021/22,John Konchar,"2,200,000","2,543,964",2021,John Konchar - 2021
2021/22,Quentin Grimes,"2,168,640","2,507,701",2021,Quentin Grimes - 2021
2021/22,Jordan Poole,"2,161,440","2,499,375",2021,Jordan Poole - 2021
2021/22,Bol Bol,"2,161,152","2,499,042",2021,Bol Bol - 2021
2021/22,Keldon Johnson,"2,145,720","2,481,198",2021,Keldon Johnson - 2021
2021/22,Payton Pritchard,"2,137,440","2,471,623",2021,Payton Pritchard - 2021
2021/22,Jahlil Okafor,"2,130,023","2,463,046",2021,Jahlil Okafor - 2021
2021/22,Bones Hyland,"2,096,880","2,424,722",2021,Bones Hyland - 2021
2021/22,Raul Neto,"2,089,448","2,416,128",2021,Raul Neto - 2021
2021/22,Frank Kaminsky,"2,089,448","2,416,128",2021,Frank Kaminsky - 2021
2021/22,Nemanja Bjelica,"2,089,448","2,416,128",2021,Nemanja Bjelica - 2021
2021/22,Udoka Azubuike,"2,075,880","2,400,438",2021,Udoka Azubuike - 2021
2021/22,Jaden McDaniels,"2,063,280","2,385,868",2021,Jaden McDaniels - 2021
2021/22,Malachi Flynn,"2,048,040","2,368,246",2021,Malachi Flynn - 2021
2021/22,DeMarcus Cousins,"2,038,942","2,357,725",2021,DeMarcus Cousins - 2021
2021/22,Cam Thomas,"2,036,280","2,354,647",2021,Cam Thomas - 2021
2021/22,Desmond Bane,"2,033,160","2,351,039",2021,Desmond Bane - 2021
2021/22,Jaden Springer,"2,023,680","2,340,077",2021,Jaden Springer - 2021
2021/22,Day'Ron Sharpe,"2,009,160","2,323,287",2021,Day'Ron Sharpe - 2021
2021/22,Abdel Nader,"2,000,000","2,312,695",2021,Abdel Nader - 2021
2021/22,Kenrich Williams,"2,000,000","2,312,695",2021,Kenrich Williams - 2021
2021/22,Theo Maledon,"2,000,000","2,312,695",2021,Theo Maledon - 2021
2021/22,Jeremiah Robinson-Earl,"2,000,000","2,312,695",2021,Jeremiah Robinson-Earl - 2021
2021/22,Jordan McLaughlin,"2,000,000","2,312,695",2021,Jordan McLaughlin - 2021
2021/22,Garrison Mathews,"2,000,000","2,312,695",2021,Garrison Mathews - 2021
2021/22,Santiago Aldama,"1,994,520","2,306,358",2021,Santiago Aldama - 2021
2021/22,Damian Jones,"1,977,011","2,286,111",2021,Damian Jones - 2021
2021/22,Wesley Matthews,"1,958,495","2,264,700",2021,Wesley Matthews - 2021
2021/22,Rodney McGruder,"1,939,350","2,242,562",2021,Rodney McGruder - 2021
2021/22,Timothe Luwawu,"1,939,350","2,242,562",2021,Timothe Luwawu - 2021
2021/22,Moses Brown,"1,933,909","2,236,270",2021,Moses Brown - 2021
2021/22,Wesley Iwundu,"1,926,834","2,228,089",2021,Wesley Iwundu - 2021
2021/22,Jose Alvarado,"1,925,406","2,226,438",2021,Jose Alvarado - 2021
2021/22,PJ Dozier,"1,910,860","2,209,618",2021,PJ Dozier - 2021
2021/22,Damion Lee,"1,910,860","2,209,618",2021,Damion Lee - 2021
2021/22,Killian Tillie,"1,901,625","2,198,939",2021,Killian Tillie - 2021
2021/22,Tyrell Terry,"1,869,438","2,161,719",2021,Tyrell Terry - 2021
2021/22,Larry Sanders,"1,865,546","2,157,219",2021,Larry Sanders - 2021
2021/22,Carsen Edwards,"1,859,365","2,150,071",2021,Carsen Edwards - 2021
2021/22,Shake Milton,"1,846,738","2,135,470",2021,Shake Milton - 2021
2021/22,Mitchell Robinson,"1,802,057","2,083,804",2021,Mitchell Robinson - 2021
2021/22,Jalen Brunson,"1,802,057","2,083,804",2021,Jalen Brunson - 2021
2021/22,Dennis Smith,"1,789,256","2,069,001",2021,Dennis Smith - 2021
2021/22,Malik Monk,"1,789,256","2,069,001",2021,Malik Monk - 2021
2021/22,Semi Ojeleye,"1,789,256","2,069,001",2021,Semi Ojeleye - 2021
2021/22,Frank Ntilikina,"1,789,256","2,069,001",2021,Frank Ntilikina - 2021
2021/22,Tony Bradley,"1,789,256","2,069,001",2021,Tony Bradley - 2021
2021/22,Didi Louzada,"1,786,878","2,066,251",2021,Didi Louzada - 2021
2021/22,Daniel Gafford,"1,782,621","2,061,329",2021,Daniel Gafford - 2021
2021/22,Eric Paschall,"1,782,621","2,061,329",2021,Eric Paschall - 2021
2021/22,Luguentz Dort,"1,782,621","2,061,329",2021,Luguentz Dort - 2021
2021/22,Isaiah Roby,"1,782,621","2,061,329",2021,Isaiah Roby - 2021
2021/22,KZ Okpala,"1,782,621","2,061,329",2021,KZ Okpala - 2021
2021/22,Naz Reid,"1,782,621","2,061,329",2021,Naz Reid - 2021
2021/22,Jaylen Nowell,"1,782,621","2,061,329",2021,Jaylen Nowell - 2021
2021/22,Terance Mann,"1,782,621","2,061,329",2021,Terance Mann - 2021
2021/22,Bruno Fernando,"1,782,621","2,061,329",2021,Bruno Fernando - 2021
2021/22,Kevin Porter,"1,782,621","2,061,329",2021,Kevin Porter - 2021
2021/22,Vlatko Cancar,"1,782,621","2,061,329",2021,Vlatko Cancar - 2021
2021/22,Dean Wade,"1,782,621","2,061,329",2021,Dean Wade - 2021
2021/22,Cody Martin,"1,782,621","2,061,329",2021,Cody Martin - 2021
2021/22,Jalen McDaniels,"1,782,621","2,061,329",2021,Jalen McDaniels - 2021
2021/22,Nicolas Claxton,"1,782,621","2,061,329",2021,Nicolas Claxton - 2021
2021/22,Yuta Watanabe,"1,762,796","2,038,404",2021,Yuta Watanabe - 2021
2021/22,Chimezie Metu,"1,762,796","2,038,404",2021,Chimezie Metu - 2021
2021/22,Armoni Brooks,"1,739,065","2,010,962",2021,Armoni Brooks - 2021
2021/22,Isaac Bonga,"1,729,217","1,999,575",2021,Isaac Bonga - 2021
2021/22,Sviatoslav Mykhailiuk,"1,729,217","1,999,575",2021,Sviatoslav Mykhailiuk - 2021
2021/22,Keita Bates-Diop,"1,729,217","1,999,575",2021,Keita Bates-Diop - 2021
2021/22,Moritz Wagner,"1,729,217","1,999,575",2021,Moritz Wagner - 2021
2021/22,Thanasis Antetokounmpo,"1,729,217","1,999,575",2021,Thanasis Antetokounmpo - 2021
2021/22,Isaiah Hartenstein,"1,729,217","1,999,575",2021,Isaiah Hartenstein - 2021
2021/22,Oshae Brissett,"1,701,593","1,967,632",2021,Oshae Brissett - 2021
2021/22,Juan Toscano-Anderson,"1,701,593","1,967,632",2021,Juan Toscano-Anderson - 2021
2021/22,Herb Jones,"1,700,000","1,965,790",2021,Herb Jones - 2021
2021/22,Gabriel Deck,"1,690,507","1,954,813",2021,Gabriel Deck - 2021
2021/22,Gabe Vincent,"1,669,178","1,930,149",2021,Gabe Vincent - 2021
2021/22,Max Strus,"1,669,178","1,930,149",2021,Max Strus - 2021
2021/22,Gary Payton II,"1,669,178","1,930,149",2021,Gary Payton II - 2021
2021/22,Javonte Green,"1,669,178","1,930,149",2021,Javonte Green - 2021
2021/22,Matt Thomas,"1,669,178","1,930,149",2021,Matt Thomas - 2021
2021/22,Robert Woodard,"1,619,015","1,872,143",2021,Robert Woodard - 2021
2021/22,Lance Stephenson,"1,614,825","1,867,297",2021,Lance Stephenson - 2021
2021/22,Daniel Oturu,"1,603,559","1,854,270",2021,Daniel Oturu - 2021
2021/22,Deividas Sirvydis,"1,603,559","1,854,271",2021,Deividas Sirvydis - 2021
2021/22,Kevin Pangos,"1,569,178","1,814,515",2021,Kevin Pangos - 2021
2021/22,Bismack Biyombo,"1,518,213","1,755,581",2021,Bismack Biyombo - 2021
2021/22,Vernon Carey,"1,517,981","1,755,313",2021,Vernon Carey - 2021
2021/22,Anthony Gill,"1,517,981","1,755,313",2021,Anthony Gill - 2021
2021/22,Tre Jones,"1,517,981","1,755,313",2021,Tre Jones - 2021
2021/22,Jahmi'us Ramsey,"1,517,981","1,755,313",2021,Jahmi'us Ramsey - 2021
2021/22,CJ Elleby,"1,517,981","1,755,313",2021,CJ Elleby - 2021
2021/22,Elijah Hughes,"1,517,981","1,755,313",2021,Elijah Hughes - 2021
2021/22,Isaiah Joe,"1,517,981","1,755,313",2021,Isaiah Joe - 2021
2021/22,Paul Reed,"1,517,981","1,755,313",2021,Paul Reed - 2021
2021/22,Naji Marshall,"1,517,981","1,755,313",2021,Naji Marshall - 2021
2021/22,Jordan Nwora,"1,517,981","1,755,313",2021,Jordan Nwora - 2021
2021/22,Xavier Tillman,"1,517,981","1,755,313",2021,Xavier Tillman - 2021
2021/22,Sam Merrill,"1,517,981","1,755,313",2021,Sam Merrill - 2021
2021/22,Jae'Sean Tate,"1,517,981","1,755,313",2021,Jae'Sean Tate - 2021
2021/22,KJ Martin,"1,517,981","1,755,313",2021,KJ Martin - 2021
2021/22,Lamar Stevens,"1,517,981","1,755,313",2021,Lamar Stevens - 2021
2021/22,Nick Richards,"1,517,981","1,755,313",2021,Nick Richards - 2021
2021/22,Isaiah Todd,"1,500,000","1,734,521",2021,Isaiah Todd - 2021
2021/22,Omer Yurtseven,"1,489,065","1,721,876",2021,Omer Yurtseven - 2021
2021/22,Saben Lee,"1,489,065","1,721,876",2021,Saben Lee - 2021
2021/22,JR Smith,"1,456,667","1,684,413",2021,JR Smith - 2021
2021/22,Stanley Johnson,"1,368,998","1,583,036",2021,Stanley Johnson - 2021
2021/22,Duane Washington Jr,"1,346,676","1,557,225",2021,Duane Washington Jr - 2021
2021/22,Aaron Wiggins,"1,305,761","1,509,913",2021,Aaron Wiggins - 2021
2021/22,Marquese Chriss,"1,292,900","1,495,041",2021,Marquese Chriss - 2021
2021/22,JT Thor,"1,250,000","1,445,434",2021,JT Thor - 2021
2021/22,DeMarre Carroll,"1,242,340","1,436,576",2021,DeMarre Carroll - 2021
