id_other_stats,game_id,league_id,team_id_home,team_abbreviation_home,team_city_home,pts_paint_home,pts_2nd_chance_home,pts_fb_home,largest_lead_home,lead_changes,times_tied,team_turnovers_home,total_turnovers_home,team_rebounds_home,pts_off_to_home,team_id_away,team_abbreviation_away,team_city_away,pts_paint_away,pts_2nd_chance_away,pts_fb_away,largest_lead_away,team_turnovers_away,total_turnovers_away,team_rebounds_away,pts_off_to_away
1070,22100326,0,1610612760,OKC,Oklahoma City,62,16,4,15,3,2,0,13,11,16,1610612745,HOU,Houston,50,15,7,6,1,19,8,24
1071,22100322,0,1610612738,BOS,Boston,34,4,0,12,16,15,0,13,9,9,1610612755,PHI,Philadelphia,28,9,11,5,0,7,9,2
1072,22100330,0,1610612760,OKC,Oklahoma City,24,2,9,0,0,0,1,20,6,31,1610612763,MEM,Memphis,82,22,29,78,0,10,11,15
1073,22100328,0,1610612752,NYK,New York,66,16,19,2,7,7,0,18,6,21,1610612741,CHI,Chicago,42,16,11,21,0,15,7,11
1074,22100339,0,1610612762,UTA,Utah,36,9,3,14,20,12,1,20,4,31,1610612738,BOS,Boston,50,10,11,4,0,6,5,10
1075,22100336,0,1610612751,BKN,Brooklyn,50,15,9,7,26,10,0,17,13,16,1610612750,MIN,Minnesota,44,22,14,11,3,18,12,21
1076,22100342,0,1610612743,DEN,Denver,36,10,15,30,0,2,0,13,4,11,1610612752,NYK,New York,40,20,5,0,0,11,11,17
1077,22100347,0,1610612738,BOS,Boston,50,10,11,31,2,2,1,12,6,10,1610612757,POR,Portland,54,20,18,2,0,9,11,21
1078,22100359,0,1610612737,ATL,Atlanta,20,10,14,21,3,1,2,12,9,20,1610612750,MIN,Minnesota,42,17,19,2,0,8,8,13
1079,22100354,0,1610612760,OKC,Oklahoma City,58,4,14,11,1,1,0,11,9,11,1610612765,DET,Detroit,34,21,7,18,1,17,6,21
1080,22100357,0,1610612743,DEN,Denver,28,15,0,11,7,6,2,11,9,15,1610612741,CHI,Chicago,44,9,15,18,0,11,5,12
1081,22100365,0,1610612747,LAL,Los Angeles,66,18,17,20,11,7,2,16,12,25,1610612738,BOS,Boston,42,6,16,8,0,13,7,17
1082,22100364,0,1610612759,SAS,San Antonio,54,8,7,5,7,8,0,10,7,14,1610612752,NYK,New York,32,21,11,16,1,11,4,4
1083,22100374,0,1610612762,UTA,Utah,48,7,26,32,13,7,2,15,9,14,1610612750,MIN,Minnesota,36,10,6,7,1,16,11,25
1084,22100375,0,1610612740,NOP,New Orleans,66,8,14,5,10,5,3,25,8,31,1610612743,DEN,Denver,60,11,7,12,1,12,8,9
1085,22100378,0,1610612746,LAC,LA,44,13,10,21,8,5,0,20,7,24,1610612738,BOS,Boston,60,15,14,7,1,23,2,33
1086,22100381,0,1610612759,SAS,San Antonio,58,20,19,18,0,0,1,14,5,18,1610612743,DEN,Denver,44,14,12,0,1,9,9,7
1087,22100390,0,1610612738,BOS,Boston,52,14,10,5,4,2,0,13,12,12,1610612756,PHX,Phoenix,50,16,2,27,0,12,8,10
1088,22100389,0,1610612760,OKC,Oklahoma City,54,14,8,2,3,3,0,15,4,19,1610612747,LAL,Los Angeles,40,19,6,29,0,16,12,15
1089,22100387,0,1610612739,CLE,Cleveland,62,10,27,33,0,0,2,17,8,18,1610612750,MIN,Minnesota,42,14,20,0,0,14,9,15
1090,22100397,0,1610612743,DEN,Denver,52,16,7,32,6,3,1,12,6,13,1610612759,SAS,San Antonio,46,16,9,3,0,17,12,28
1091,22100398,0,1610612749,MIL,Milwaukee,46,22,9,21,0,0,0,15,8,18,1610612752,NYK,New York,30,4,5,0,1,17,8,22
1092,22100400,0,1610612742,DAL,Dallas,50,15,0,20,2,1,3,9,8,3,1610612760,OKC,Oklahoma City,20,7,0,2,0,11,11,6
1093,22100411,0,1610612764,WAS,Washington,46,8,6,0,0,0,0,10,8,6,1610612743,DEN,Denver,44,15,11,33,0,13,5,14
1094,22100408,0,1610612749,MIL,Milwaukee,44,14,18,12,8,4,1,14,5,15,1610612738,BOS,Boston,38,11,10,18,2,13,8,24
1095,22100424,0,1610612743,DEN,Denver,48,12,10,0,0,0,1,18,12,25,1610612750,MIN,Minnesota,30,10,13,23,1,12,7,17
1096,22100431,0,1610612745,HOU,Houston,46,14,4,2,4,7,2,19,14,31,1610612752,NYK,New York,40,27,8,18,1,12,5,15
1097,22100436,0,1610612747,LAL,Los Angeles,32,4,19,2,1,1,0,18,15,18,1610612750,MIN,Minnesota,48,23,13,26,0,15,10,10
1098,22100434,0,1610612743,DEN,Denver,60,2,18,25,2,3,3,17,6,18,1610612737,ATL,Atlanta,58,18,11,3,0,15,12,25
1099,22100435,0,1610612744,GSW,Golden State,34,19,10,20,4,1,2,14,9,13,1610612738,BOS,Boston,38,11,16,2,0,16,11,13
1100,22100445,0,1610612752,NYK,New York,42,10,9,5,2,2,0,14,7,21,1610612738,BOS,Boston,44,15,6,16,1,13,8,9
1101,22100455,0,1610612750,MIN,Minnesota,34,3,15,10,7,7,0,9,10,11,1610612742,DAL,Dallas,36,15,17,4,2,12,7,19
1102,22100457,0,1610612755,PHI,Philadelphia,22,5,9,9,6,7,2,17,7,19,1610612738,BOS,Boston,46,13,10,7,0,18,7,18
1103,22100460,0,1610612763,MEM,Memphis,54,22,12,16,13,6,0,12,9,10,1610612760,OKC,Oklahoma City,36,15,16,10,0,14,15,21
1104,22100468,0,1610612750,MIN,Minnesota,40,5,12,3,21,13,0,17,3,19,1610612742,DAL,Dallas,50,12,11,17,1,11,8,17
1105,22100466,0,1610612752,NYK,New York,44,23,5,22,3,2,1,13,7,18,1610612765,DET,Detroit,48,12,17,5,2,14,12,14
1106,22100471,0,1610612738,BOS,Boston,46,21,8,23,2,2,0,13,5,18,1610612739,CLE,Cleveland,48,13,19,1,1,16,7,19
1107,22100474,0,1610612743,DEN,Denver,36,7,9,5,2,4,0,11,12,14,1610612760,OKC,Oklahoma City,62,16,11,23,0,11,6,13
1108,22100480,0,1610612764,WAS,Washington,48,7,8,8,9,2,0,11,5,11,1610612752,NYK,New York,48,19,0,8,0,7,8,14
1109,22100482,0,1610612743,DEN,Denver,50,20,24,19,6,6,0,15,11,17,1610612766,CHA,Charlotte,44,13,6,11,0,11,3,16
1110,22100483,0,1610612756,PHX,Phoenix,34,16,6,16,2,2,1,14,7,9,1610612760,OKC,Oklahoma City,48,14,1,6,1,13,14,22
1111,22100484,0,1610612750,MIN,Minnesota,46,21,18,3,8,7,0,14,7,15,1610612762,UTA,Utah,60,16,9,15,0,15,11,22
1112,22100488,0,1610612752,NYK,New York,28,9,13,21,0,0,0,10,7,7,1610612737,ATL,Atlanta,36,13,2,0,0,12,11,21
1113,22100497,0,1610612740,NOP,New Orleans,54,11,17,1,4,0,1,11,7,14,1610612760,OKC,Oklahoma City,48,12,9,17,0,12,10,20
1114,22100500,0,1610612743,DEN,Denver,40,18,11,17,5,4,0,14,6,16,1610612746,LAC,LA,50,12,11,9,0,14,9,7
1115,22100503,0,1610612750,MIN,Minnesota,50,15,19,10,5,9,0,14,6,11,1610612738,BOS,Boston,26,11,3,12,0,14,6,10
1116,22100515,0,1610612760,OKC,Oklahoma City,40,10,11,4,10,7,0,9,10,14,1610612758,SAC,Sacramento,38,16,16,17,0,10,11,14
1117,22100512,0,1610612750,MIN,Minnesota,50,11,11,2,5,3,1,11,9,9,1610612752,NYK,New York,40,23,8,17,1,16,13,18
1118,22100518,0,1610612746,LAC,LA,26,8,10,10,9,3,2,16,13,20,1610612738,BOS,Boston,54,28,13,6,0,8,8,14
1119,22100522,0,1610612756,PHX,Phoenix,40,17,8,18,14,4,1,15,6,16,1610612760,OKC,Oklahoma City,50,15,10,3,1,12,8,12
1120,22100516,0,1610612752,NYK,New York,46,9,15,13,4,1,1,17,8,21,1610612765,DET,Detroit,28,10,9,14,0,17,9,17
1121,22100536,0,1610612760,OKC,Oklahoma City,32,13,3,17,1,3,1,10,6,8,1610612752,NYK,New York,38,3,4,9,0,10,11,10
1122,22100529,0,1610612738,BOS,Boston,64,20,3,30,8,3,1,18,6,21,1610612756,PHX,Phoenix,46,19,21,3,1,10,7,16
1123,22100537,0,1610612750,MIN,Minnesota,42,10,7,3,13,6,0,10,6,8,1610612762,UTA,Utah,46,17,4,21,1,18,12,21
1124,22100543,0,1610612745,HOU,Houston,42,14,4,11,1,1,1,18,5,26,1610612743,DEN,Denver,62,18,15,31,0,18,9,16
1125,22100550,0,1610612742,DAL,Dallas,40,6,4,15,4,3,0,16,10,14,1610612760,OKC,Oklahoma City,46,9,14,6,0,11,3,9
1126,22100545,0,1610612752,NYK,New York,36,12,8,1,2,1,1,18,10,27,1610612761,TOR,Toronto,52,13,20,25,1,17,14,18
1127,22100546,0,1610612753,ORL,Orlando,54,11,5,14,4,8,2,16,11,20,1610612738,BOS,Boston,48,11,20,14,1,22,8,21
1128,22100558,0,1610612743,DEN,Denver,44,12,10,2,4,0,1,26,12,28,1610612742,DAL,Dallas,34,2,2,17,0,11,2,14
1129,22100564,0,1610612752,NYK,New York,54,7,2,12,6,7,1,10,8,13,1610612754,IND,Indiana,38,9,5,8,2,12,10,14
1130,22100570,0,1610612759,SAS,San Antonio,40,10,10,6,11,9,1,18,4,8,1610612738,BOS,Boston,48,13,6,4,2,10,4,11
1131,22100574,0,1610612760,OKC,Oklahoma City,46,21,19,0,0,2,1,18,6,17,1610612750,MIN,Minnesota,42,23,9,21,0,16,7,20
1132,22100575,0,1610612743,DEN,Denver,56,8,6,3,8,5,0,12,8,12,1610612762,UTA,Utah,58,8,4,13,0,7,5,6
1133,22100578,0,1610612738,BOS,Boston,32,8,12,25,3,3,1,13,6,17,1610612752,NYK,New York,32,21,7,3,3,11,12,18
1134,22100588,0,1610612743,DEN,Denver,70,5,16,21,3,2,1,8,8,16,1610612758,SAC,Sacramento,44,11,10,4,1,12,7,18
1135,22100587,0,1610612760,OKC,Oklahoma City,38,17,8,4,11,3,1,20,6,34,1610612750,MIN,Minnesota,56,13,12,41,0,15,9,20
1136,22100595,0,1610612738,BOS,Boston,42,7,7,24,4,6,2,12,5,13,1610612752,NYK,New York,24,23,3,10,2,14,11,21
1137,22100601,0,1610612743,DEN,Denver,46,14,7,18,4,5,0,15,9,14,1610612760,OKC,Oklahoma City,52,16,13,5,0,9,5,8
1138,22100609,0,1610612738,BOS,Boston,48,15,15,12,8,7,0,20,6,18,1610612754,IND,Indiana,36,7,14,4,3,20,12,18
1139,22100610,0,1610612752,NYK,New York,34,8,6,25,4,12,0,15,10,16,1610612759,SAS,San Antonio,48,13,7,8,0,10,7,18
1140,22100612,0,1610612760,OKC,Oklahoma City,64,3,2,8,16,15,0,5,8,7,1610612764,WAS,Washington,64,12,9,10,0,8,8,10
1141,22100615,0,1610612750,MIN,Minnesota,44,12,8,3,19,14,0,13,10,14,1610612740,NOP,New Orleans,48,9,28,13,1,21,15,35
1142,22100622,0,1610612752,NYK,New York,50,11,8,25,2,0,0,9,6,11,1610612742,DAL,Dallas,38,10,9,1,0,13,4,11
1143,22100631,0,1610612743,DEN,Denver,58,11,12,37,3,7,1,16,10,17,1610612757,POR,Portland,46,8,19,3,0,15,10,23
1144,22100628,0,1610612750,MIN,Minnesota,38,19,8,9,9,8,3,18,8,23,1610612763,MEM,Memphis,66,22,22,10,1,14,9,9
1145,22100630,0,1610612751,BKN,Brooklyn,56,30,13,5,1,2,0,12,6,21,1610612760,OKC,Oklahoma City,48,14,16,23,1,11,11,9
1146,22100635,0,1610612738,BOS,Boston,42,10,16,6,1,0,0,20,5,28,1610612755,PHI,Philadelphia,38,12,18,22,1,10,7,16
1147,22100643,0,1610612737,ATL,Atlanta,36,10,11,4,14,9,0,9,9,18,1610612752,NYK,New York,46,12,6,17,3,11,8,13
1148,22100649,0,1610612747,LAL,Los Angeles,50,7,9,3,4,6,1,11,1,12,1610612743,DEN,Denver,44,15,23,42,0,6,3,7
1149,22100653,0,1610612762,UTA,Utah,54,15,15,25,5,4,0,9,8,10,1610612743,DEN,Denver,52,9,14,8,0,9,3,13
1150,22100663,0,1610612760,OKC,Oklahoma City,42,10,15,0,0,0,0,13,9,8,1610612742,DAL,Dallas,40,16,10,22,0,11,13,16
1151,22100655,0,1610612752,NYK,New York,32,13,6,1,2,0,0,15,12,14,1610612766,CHA,Charlotte,38,12,7,23,0,7,10,7
1152,22100666,0,1610612752,NYK,New York,36,19,7,9,14,6,0,18,13,15,1610612750,MIN,Minnesota,38,16,12,12,1,13,12,18
1153,22100678,0,1610612743,DEN,Denver,64,23,24,9,16,10,0,12,6,16,1610612746,LAC,LA,64,23,11,15,2,14,5,16
1154,22100676,0,1610612759,SAS,San Antonio,54,19,19,34,2,4,0,9,7,12,1610612760,OKC,Oklahoma City,58,14,10,2,1,15,14,17
1155,22100671,0,1610612766,CHA,Charlotte,38,18,9,14,11,7,2,17,10,20,1610612738,BOS,Boston,40,9,5,6,0,14,7,10
1156,22100670,0,1610612750,MIN,Minnesota,42,22,18,16,1,0,0,13,15,21,1610612737,ATL,Atlanta,56,6,12,19,1,12,9,14
1157,22100688,0,1610612738,BOS,Boston,42,10,18,11,8,6,1,12,3,18,1610612757,POR,Portland,32,9,7,15,0,13,10,17
1158,22100684,0,1610612760,OKC,Oklahoma City,50,18,24,2,1,1,1,12,4,22,1610612766,CHA,Charlotte,52,22,33,25,0,12,6,11
1159,22100692,0,1610612763,MEM,Memphis,58,15,16,14,10,4,1,16,11,17,1610612743,DEN,Denver,48,14,15,6,0,13,10,14
1160,22100695,0,1610612760,OKC,Oklahoma City,40,12,12,3,6,7,0,15,10,19,1610612739,CLE,Cleveland,46,15,11,17,1,23,12,20
1161,22100699,0,1610612764,WAS,Washington,46,6,10,0,0,0,1,7,4,7,1610612738,BOS,Boston,38,13,4,32,0,13,12,11
1162,22100707,0,1610612743,DEN,Denver,60,10,12,16,9,8,2,13,9,12,1610612765,DET,Detroit,48,4,9,3,0,22,6,28
1163,22100698,0,1610612746,LAC,LA,38,10,9,0,0,0,0,12,11,20,1610612752,NYK,New York,34,21,13,14,1,13,7,12
1164,22100706,0,1610612751,BKN,Brooklyn,48,20,9,3,14,4,2,19,8,30,1610612750,MIN,Minnesota,52,9,18,17,0,9,4,10
1165,22100730,0,1610612741,CHI,Chicago,38,16,14,28,3,6,3,19,11,19,1610612760,OKC,Oklahoma City,42,9,12,5,0,11,7,16
1166,22100709,0,1610612739,CLE,Cleveland,34,12,17,15,10,14,1,20,8,26,1610612752,NYK,New York,34,8,17,6,1,12,9,12
1167,22100721,0,1610612757,POR,Portland,36,13,17,13,9,7,0,14,7,22,1610612750,MIN,Minnesota,42,11,23,9,2,17,8,26
1168,22100717,0,1610612738,BOS,Boston,56,28,12,60,0,0,0,11,5,11,1610612758,SAC,Sacramento,34,10,14,0,2,12,6,21
1169,22100714,0,1610612765,DET,Detroit,56,8,9,3,5,2,0,9,7,7,1610612743,DEN,Denver,48,15,6,15,0,25,12,38
1170,22100453,0,1610612751,BKN,Brooklyn,42,12,11,12,15,8,0,12,8,15,1610612743,DEN,Denver,46,20,11,11,0,13,6,11
1171,22100727,0,1610612748,MIA,Miami,38,17,10,30,0,0,3,20,6,13,1610612752,NYK,New York,38,17,8,0,1,18,5,21
1172,22100734,0,1610612744,GSW,Golden State,40,9,12,16,7,10,1,19,6,24,1610612750,MIN,Minnesota,62,24,8,8,0,9,9,11
1173,22100737,0,1610612738,BOS,Boston,40,9,6,3,9,5,2,18,6,24,1610612737,ATL,Atlanta,40,13,9,17,1,12,11,13
1174,22100729,0,1610612743,DEN,Denver,46,12,14,16,5,6,0,21,8,26,1610612740,NOP,New Orleans,56,20,7,5,0,13,8,22
1175,22100743,0,1610612756,PHX,Phoenix,38,19,20,13,4,9,0,12,8,21,1610612750,MIN,Minnesota,50,10,17,2,0,7,6,15
1176,22100744,0,1610612749,MIL,Milwaukee,36,13,19,17,0,0,1,13,7,20,1610612752,NYK,New York,42,15,10,0,0,14,10,12
1177,22100745,0,1610612738,BOS,Boston,48,5,13,20,1,0,1,15,3,17,1610612740,NOP,New Orleans,52,12,12,2,2,15,8,15
1178,22100756,0,1610612743,DEN,Denver,44,11,15,36,5,7,1,10,5,11,1610612749,MIL,Milwaukee,44,4,5,4,0,15,7,27
1179,22100757,0,1610612750,MIN,Minnesota,66,16,15,21,5,2,0,16,7,16,1610612762,UTA,Utah,38,13,9,7,2,20,7,22
1180,22100762,0,1610612738,BOS,Boston,40,13,13,32,0,1,0,10,13,8,1610612748,MIA,Miami,26,8,2,0,1,19,10,24
1181,22100770,0,1610612743,DEN,Denver,42,13,11,7,6,3,0,12,4,13,1610612750,MIN,Minnesota,46,19,11,30,0,10,5,13
1182,22100775,0,1610612738,BOS,Boston,44,11,10,12,6,8,1,19,5,21,1610612766,CHA,Charlotte,42,8,24,5,0,16,5,28
1183,22100776,0,1610612752,NYK,New York,50,15,18,1,1,1,0,15,5,17,1610612763,MEM,Memphis,48,25,16,19,2,11,17,10
1184,22100778,0,1610612760,OKC,Oklahoma City,48,22,8,12,16,9,2,20,8,21,1610612742,DAL,Dallas,54,23,2,7,1,14,6,8
1185,22100779,0,1610612743,DEN,Denver,42,12,6,7,8,7,0,14,3,20,1610612762,UTA,Utah,64,13,11,9,1,8,10,8
1186,22100782,0,1610612765,DET,Detroit,50,22,4,8,9,8,1,16,10,21,1610612750,MIN,Minnesota,54,4,23,16,0,14,6,10
1187,22100795,0,1610612757,POR,Portland,58,14,8,10,13,7,0,12,9,7,1610612760,OKC,Oklahoma City,28,11,8,7,1,15,10,17
1188,22100788,0,1610612765,DET,Detroit,36,19,7,0,0,0,0,11,11,11,1610612738,BOS,Boston,42,12,7,24,1,14,4,8
1189,22100794,0,1610612743,DEN,Denver,32,14,7,6,18,15,0,15,2,13,1610612740,NOP,New Orleans,60,6,13,8,1,15,8,21
1190,22100801,0,1610612758,SAC,Sacramento,56,14,11,17,2,5,1,16,7,19,1610612760,OKC,Oklahoma City,56,5,14,1,0,14,3,20
1191,22100799,0,1610612752,NYK,New York,48,12,25,21,5,5,0,14,14,18,1610612747,LAL,Los Angeles,72,21,17,9,0,13,7,20
1192,22100803,0,1610612765,DET,Detroit,46,14,11,5,17,7,1,11,6,16,1610612750,MIN,Minnesota,40,13,20,13,0,10,10,13
1193,22100804,0,1610612751,BKN,Brooklyn,32,13,18,7,4,4,0,10,7,13,1610612743,DEN,Denver,64,13,10,22,1,11,9,12
1194,22100806,0,1610612738,BOS,Boston,58,21,15,33,0,0,2,16,8,16,1610612753,ORL,Orlando,48,12,10,0,2,19,5,16
1195,22100814,0,1610612752,NYK,New York,40,22,4,12,15,9,0,16,15,29,1610612762,UTA,Utah,46,10,6,11,2,12,8,16
1196,22100813,0,1610612760,OKC,Oklahoma City,52,9,8,8,5,4,1,18,5,26,1610612744,GSW,Golden State,46,14,2,16,0,15,7,13
1197,22100824,0,1610612758,SAC,Sacramento,52,12,9,3,15,5,0,19,8,16,1610612750,MIN,Minnesota,50,23,29,25,2,14,9,8
1198,22100817,0,1610612738,BOS,Boston,64,9,16,35,0,0,1,14,8,14,1610612751,BKN,Brooklyn,54,15,6,0,1,14,14,20
1199,22100821,0,1610612743,DEN,Denver,54,16,21,27,7,5,0,13,7,13,1610612752,NYK,New York,54,18,8,5,1,9,4,19
1200,22100827,0,1610612760,OKC,Oklahoma City,38,14,23,1,2,1,1,18,2,25,1610612761,TOR,Toronto,58,13,19,21,0,16,4,24
1201,22100830,0,1610612758,SAC,Sacramento,72,17,20,13,9,9,1,14,11,19,1610612750,MIN,Minnesota,52,17,8,13,0,10,9,14
1202,22100837,0,1610612744,GSW,Golden State,42,13,18,7,15,10,1,8,7,11,1610612752,NYK,New York,40,17,10,13,2,15,15,20
1203,22100843,0,1610612741,CHI,Chicago,56,11,15,18,16,17,2,15,5,17,1610612750,MIN,Minnesota,62,10,16,5,0,9,6,9
1204,22100840,0,1610612760,OKC,Oklahoma City,52,15,14,3,7,13,1,16,6,16,1610612755,PHI,Philadelphia,46,15,21,19,0,11,5,6
1205,22100845,0,1610612752,NYK,New York,28,13,16,23,12,7,1,13,5,19,1610612757,POR,Portland,48,12,16,12,2,17,5,24
1206,22100850,0,1610612743,DEN,Denver,46,15,22,8,16,7,1,18,8,22,1610612761,TOR,Toronto,52,11,20,8,0,7,6,10
1207,22100857,0,1610612754,IND,Indiana,54,23,17,10,5,2,0,13,10,22,1610612750,MIN,Minnesota,50,11,24,18,1,14,4,11
1208,22100856,0,1610612738,BOS,Boston,50,14,18,13,1,2,0,12,3,11,1610612737,ATL,Atlanta,36,15,5,15,0,13,8,11
1209,22100860,0,1610612760,OKC,Oklahoma City,64,16,15,8,13,12,0,11,13,17,1610612752,NYK,New York,50,16,14,11,0,14,9,19
1210,22100871,0,1610612766,CHA,Charlotte,56,16,11,13,3,4,0,14,8,15,1610612750,MIN,Minnesota,56,20,17,12,1,14,23,14
1211,22100869,0,1610612738,BOS,Boston,36,11,20,51,0,0,2,11,5,19,1610612755,PHI,Philadelphia,24,12,15,0,0,9,7,12
1212,22100881,0,1610612760,OKC,Oklahoma City,54,12,7,4,9,5,0,8,12,9,1610612759,SAS,San Antonio,60,15,9,16,1,14,10,10
1213,22100880,0,1610612750,MIN,Minnesota,34,7,15,6,6,4,3,17,9,18,1610612761,TOR,Toronto,54,10,14,13,0,13,8,15
1214,22100895,0,1610612758,SAC,Sacramento,52,8,7,2,2,3,0,15,4,18,1610612743,DEN,Denver,56,11,10,22,1,17,10,10
1215,22100890,0,1610612751,BKN,Brooklyn,46,15,7,0,0,0,1,11,16,13,1610612738,BOS,Boston,54,16,23,29,1,14,6,16
1216,22100892,0,1610612750,MIN,Minnesota,54,22,3,6,11,16,0,12,15,6,1610612763,MEM,Memphis,52,27,14,15,1,16,13,10
1217,22100893,0,1610612760,OKC,Oklahoma City,68,13,9,4,3,6,0,16,4,23,1610612756,PHX,Phoenix,58,3,16,20,1,16,3,18
1218,22100900,0,1610612752,NYK,New York,24,5,8,10,1,1,0,18,10,24,1610612748,MIA,Miami,54,5,20,16,2,10,9,12
1219,22100901,0,1610612755,PHI,Philadelphia,32,10,23,35,2,0,1,12,9,14,1610612750,MIN,Minnesota,48,8,4,5,0,16,8,21
1220,22100911,0,1610612758,SAC,Sacramento,52,5,12,7,10,15,1,13,10,16,1610612743,DEN,Denver,28,8,11,9,3,15,9,20
1221,22100905,0,1610612765,DET,Detroit,48,14,4,6,21,17,0,14,12,21,1610612738,BOS,Boston,56,12,6,12,0,10,9,11
1222,22100918,0,1610612757,POR,Portland,54,12,18,4,2,2,0,15,7,21,1610612743,DEN,Denver,62,14,26,35,1,15,10,15
1223,22100914,0,1610612754,IND,Indiana,52,14,20,22,13,4,0,14,7,8,1610612738,BOS,Boston,44,6,10,5,0,10,5,14
1224,22100912,0,1610612755,PHI,Philadelphia,50,8,18,16,11,10,0,10,3,11,1610612752,NYK,New York,48,20,11,3,0,18,12,22
1225,22100920,0,1610612739,CLE,Cleveland,38,18,7,14,1,3,2,22,9,35,1610612750,MIN,Minnesota,50,10,19,23,0,13,5,21
1226,22100925,0,1610612760,OKC,Oklahoma City,56,15,21,9,9,6,1,17,10,31,1610612758,SAC,Sacramento,68,10,14,21,1,17,5,13
1227,22100927,0,1610612737,ATL,Atlanta,38,3,17,17,6,7,1,10,9,12,1610612738,BOS,Boston,46,20,6,14,2,14,4,15
1228,22100930,0,1610612744,GSW,Golden State,42,11,27,6,6,4,0,17,4,13,1610612750,MIN,Minnesota,54,13,11,21,0,16,12,19
1229,22100934,0,1610612755,PHI,Philadelphia,36,9,18,16,1,6,0,14,8,25,1610612752,NYK,New York,50,9,12,16,3,10,12,18
1230,22100938,0,1610612760,OKC,Oklahoma City,46,10,18,15,10,8,1,15,4,20,1610612743,DEN,Denver,54,11,8,11,0,16,0,25
1231,22100940,0,1610612738,BOS,Boston,44,24,6,17,2,2,0,14,4,18,1610612763,MEM,Memphis,52,22,15,1,0,7,7,10
1232,22100951,0,1610612760,OKC,Oklahoma City,46,9,11,5,4,7,0,23,9,27,1610612750,MIN,Minnesota,52,9,21,37,1,18,10,17
1233,22100952,0,1610612745,HOU,Houston,50,19,10,1,4,2,1,15,11,20,1610612743,DEN,Denver,40,14,11,20,0,10,9,12
1234,22100958,0,1610612757,POR,Portland,44,17,10,7,16,14,1,16,6,20,1610612750,MIN,Minnesota,60,13,26,15,0,11,3,12
1235,22100960,0,1610612738,BOS,Boston,40,13,21,8,28,19,0,10,10,13,1610612751,BKN,Brooklyn,42,21,7,9,1,16,6,18
1236,22100965,0,1610612760,OKC,Oklahoma City,54,14,23,3,3,2,1,8,7,6,1610612762,UTA,Utah,28,14,9,23,0,11,6,11
1237,22100528,0,1610612744,GSW,Golden State,52,5,20,7,4,6,0,14,5,24,1610612743,DEN,Denver,66,10,22,14,0,9,12,8
1238,22100971,0,1610612750,MIN,Minnesota,48,22,29,46,4,0,2,22,13,20,1610612757,POR,Portland,28,10,8,1,1,18,11,30
1239,22100974,0,1610612752,NYK,New York,54,6,24,23,1,0,1,9,5,12,1610612758,SAC,Sacramento,50,8,15,20,1,12,8,14
1240,22100979,0,1610612760,OKC,Oklahoma City,40,5,11,6,1,6,1,16,6,23,1610612749,MIL,Milwaukee,50,15,8,27,0,13,4,18
1241,22100986,0,1610612760,OKC,Oklahoma City,44,9,19,6,9,2,1,16,10,21,1610612750,MIN,Minnesota,44,11,19,34,0,14,6,18
1242,22100991,0,1610612743,DEN,Denver,58,10,7,18,12,3,0,20,3,23,1610612758,SAC,Sacramento,48,9,8,2,0,16,5,14
1243,22100981,0,1610612738,BOS,Boston,56,21,14,21,9,8,0,11,4,11,1610612766,CHA,Charlotte,52,22,11,3,0,16,9,23
1244,22100997,0,1610612738,BOS,Boston,68,11,15,18,15,16,0,9,8,7,1610612765,DET,Detroit,44,10,9,7,0,14,6,22
1245,22100995,0,1610612753,ORL,Orlando,44,15,18,12,1,1,0,12,9,18,1610612750,MIN,Minnesota,48,7,10,18,0,9,3,7
1246,22101009,0,1610612743,DEN,Denver,56,11,12,8,9,5,0,19,7,31,1610612761,TOR,Toronto,64,30,18,12,1,8,5,8
1247,22101005,0,1610612748,MIA,Miami,34,9,15,17,8,6,0,18,6,25,1610612750,MIN,Minnesota,38,9,19,12,1,15,6,20
1248,22101012,0,1610612752,NYK,New York,50,13,16,5,10,8,1,17,8,21,1610612751,BKN,Brooklyn,52,18,11,12,1,14,11,20
1249,22101022,0,1610612743,DEN,Denver,48,4,29,6,9,9,0,14,2,16,1610612755,PHI,Philadelphia,40,4,11,19,0,13,7,14
1250,22101023,0,1610612760,OKC,Oklahoma City,50,17,14,18,4,8,0,18,7,27,1610612766,CHA,Charlotte,48,10,12,22,0,6,5,6
1251,22101024,0,1610612759,SAS,San Antonio,64,13,21,1,4,7,0,15,8,18,1610612750,MIN,Minnesota,62,17,20,17,1,16,7,21
1252,22101039,0,1610612750,MIN,Minnesota,42,17,16,25,0,1,1,17,12,17,1610612747,LAL,Los Angeles,50,15,17,0,0,14,14,11
1253,22101035,0,1610612764,WAS,Washington,64,14,19,1,3,2,1,11,7,14,1610612743,DEN,Denver,56,5,4,28,1,10,4,9
1254,22101037,0,1610612752,NYK,New York,48,9,19,33,2,1,1,11,12,18,1610612757,POR,Portland,52,14,4,2,1,12,5,20
1255,22101042,0,1610612738,BOS,Boston,40,10,6,24,4,3,0,10,2,7,1610612744,GSW,Golden State,30,7,10,2,0,8,10,11
1256,22101050,0,1610612752,NYK,New York,36,20,6,15,2,3,1,13,11,13,1610612764,WAS,Washington,32,4,6,9,0,13,8,18
1257,22101052,0,1610612748,MIA,Miami,48,14,11,29,2,6,0,6,4,5,1610612760,OKC,Oklahoma City,54,12,13,1,2,12,3,18
