"Temporada","Jugador","Salario","Salario Actual Ajustado a la Inflación"
"2022/23 ","Jaden Ivey","7,252,200","7,689,420"
"2022/23 ","Príncipe Tauro","7,100,000","7,528,044"
"2022/23 ","Jae'Sean Tate","7,065,217","7,491,164"
"2022/23 ","Isaac Okoro","7,040,880","7,465,360"
"2022/23 ","Cody Martín","7000000","7,422,016"
"2022/23 ","Jalen Suggs","6,922,320","7,339,652"
"2022/23 ","Jaxson Hayes","6,803,012","7,213,152"
"2022/23 ","Abedul Khem","6,667,500","7,069,470"
"2022/23 ","Benedicto Mathurin","6,586,800","6,983,905"
"2022/23 ","Joe Ingles","6,479,000","6,869,606"
"2022/23 ","Caleb Martín","6,479,000","6,869,606"
"2022/23 ","Lonnie Walker","6,479,000","6,869,606"
"2022/23 ","Bruce Brown","6,479,000","6,869,606"
"2022/23 ","Patrick Mills","6,479,000","6,869,606"
"2022/23 ","Onyeka Okongwu","6,395,160","6,780,711"
"2022/23 ","Josh Giddey","6,287,400","6,666,454"
"2022/23 ","Rui Hachimura","6,263,188","6,640,783"
"2022/23 ","Rudy Gay","6,184,500","6,557,351"
"2022/23 ","Jevon Carter","6025000","6,388,234"
"2022/23 ","Shaedon Sharpe","6,012,960","6,375,469"
"2022/23 ","Otto Porter","6000000","6,361,728"
"2022/23 ","Cameron Payne","6000000","6,361,728"
"2022/23 ","Vacaciones de Justin","5,987,975","6,348,977"
"2022/23 ","Cam rojizo","5,954,454","6,313,436"
"2022/23 ","Cameron Johnson","5,887,899","6,242,868"
"2022/23 ","Ricky Rubio","5,853,659","6,206,564"
"2022/23 ","Killian Hayes","5,837,760","6,189,706"
"2022/23 ","P. J. Washington","5,808,435","6,158,613"
"2022/23 ","Jonathan Kuminga","5,739,840","6,085,883"
"2022/23 ","Pat Connaughton","5,728,393","6,073,746"
"2022/23 ","Tyler Herro","5,722,116","6,067,090"
"2022/23 ","Romeo Langford","5,634,257","5,973,935"
"2022/23 ","Dyson Daniels","5,508,600","5,840,702"
"2022/23 ","JaVale McGee","5,461,219","5,790,465"
"2022/23 ","Goga Bitadze","5,377,520","5,701,719"
"2022/23 ","Obi Toppin","5,348,280","5,670,717"
"2022/23 ","Franz Wagner","5,258,280","5,575,291"
"2022/23 ","Kendrick Nunn","5,250,000","5,566,512"
"2022/23 ","Hamidou Diallo","5,200,000","5,513,497"
"2022/23 ","Templo de Garrett","5,155,500","5,466,314"
"2022/23 ","Cory José","5,155,500","5,466,314"
"2022/23 ","Torrey Craig","5,121,951","5,430,743"
"2022/23 ","Jeremy Sochan","5,063,520","5,368,789"
"2022/23 ","David Nwaba","5,022,000","5,324,766"
"2022/23 ","Nickel Alexander-Walker","5,009,633","5,311,653"
"2022/23 ","Furkan Corkmaz","5,000,000","5,301,440"
"2022/23 ","Deni Avdija","4,916,160","5,212,545"
"2022/23 ","Davion Mitchell","4,833,600","5,125,008"
"2022/23 ","Johnny Davis","4,810,320","5,100,324"
"2022/23 ","Ty Jerome","4,728,948","5,014,046"
"2022/23 ","Ismael Smith","4725000","5,009,860"
"2022/23 ","Jalen Smith","4,670,160","4,951,714"
"2022/23 ","Ziaire Williams","4,591,680","4,868,503"
"2022/23 ","Ousmane Dieng","4,569,840","4,845,346"
"2022/23 ","Moe Harkless","4,564,980","4,840,193"
"2022/23 ","Donte DiVincenzo","4500000","4,771,296"
"2022/23 ","Jeff Verde","4500000","4,771,296"
"2022/23 ","Devin Vassell","4,437,000","4,704,497"
"2022/23 ","Matisse Thybulle","4,379,526","4,643,558"
"2022/23 ","Jarred Vanderbilt","4,374,000","4,637,699"
"2022/23 ","James Bouknight","4,362,240","4,625,230"
"2022/23 ","Brandon Clarke","4,343,919","4,605,805"
"2022/23 ","Jalen Williams","4,341,480","4,603,219"
"2022/23 ","Subvención Williams","4,306,281","4,565,898"
"2022/23 ","Darío Bazley","4,264,628","4,521,733"
"2022/23 ","Tyrese Haliburton","4,215,120","4,469,241"
"2022/23 ","Nassir Pequeño","4,171,548","4,423,042"
"2022/23 ","Josh Primo","4,144,320","4,394,172"
"2022/23 ","Jalen Duren","4,124,280","4,372,924"
"2022/23 ","Gorgui Dieng","4,105,236","4,352,732"
"2022/23 ","Casa de Danuel","4,105,000","4,352,482"
"2022/23 ","Boban Marjanović","4,101,478","4,348,747"
"2022/23 ","Justicia Winslow","4,097,561","4,344,594"
"2022/23 ","Dylan Windler","4,037,277","4,280,676"
"2022/23 ","Stanley Johnson","4,022,164","4,264,651"
"2022/23 ","Kira Lewis","4,004,280","4,245,690"
"2022/23 ","Terence Davis","4,000,000","4,241,152"
"2022/23 ","George Hill","4,000,000","4,241,152"
"2022/23 ","Chris Duarte","3,936,960","4,174,311"
"2022/23 ","Alex Len","3,918,600","4,154,844"
"2022/23 ","Ochai Agbaji","3,918,360","4,154,590"
"2022/23 ","Jordan Poole","3,901,399","4,136,606"
"2022/23 ","Keldon Johnson","3,873,024","4,106,520"
"2022/23 ","Sviatoslav Mykhailiuk","3,846,895","4,078,816"
"2022/23 ","James Johnson","3,841,067","4,072,637"
"2022/23 ","Aaron Nesmith","3,804,360","4,033,717"
"2022/23 ","Moses Moody","3,740,160","3,965,646"
"2022/23 ","Mark Williams","3,722,040","3,946,434"
"2022/23 ","Cole Anthony","3,613,680","3,831,541"
"2022/23 ","Corey Kispert","3,552,840","3,767,033"
"2022/23 ","AJ Griffin","3,536,160","3,749,348"
"2022/23 ","Goran Dragic","3,523,762","3,736,201"
"2022/23 ","Mike Muscala","3,500,000","3,711,008"
"2022/23 ","Georges Niang","3,465,000","3,673,897"
"2022/23 ","Chuma Okeke","3,433,320","3,640,308"
"2022/23 ","Isaiah Stewart","3,433,320","3,640,308"
"2022/23 ","Trey Burke","3,423,750","3,630,161"
"2022/23 ","Amir Coffey","3,395,062","3,599,743"
"2022/23 ","Alperen Sengun","3,375,360","3,578,853"
"2022/23 ","Tari Eason","3,359,160","3,561,677"
"2022/23 ","Aleksej Pokusevski","3,261,480","3,458,108"
"2022/23 ","Kevin Porter","3,217,631","3,411,615"
"2022/23 ","Trey Murphy","3,206,520","3,399,834"
"2022/23 ","Simone Fontecchio","3,205,128","3,398,358"
"2022/23 ","Andre Drummond","3,200,000","3,392,921"
"2022/23 ","Derrick Jones","3,200,000","3,392,921"
"2022/23 ","Dalen Terry","3,191,400","3,383,803"
"2022/23 ","Sterling Brown","3,122,602","3,310,857"
"2022/23 ","Josh Green","3,098,400","3,285,196"
"2022/23 ","Jake LaRavia","3,047,640","3,231,376"
"2022/23 ","Tre Mann","3,046,200","3,229,849"
"2022/23 ","Kevin Knox","3000000","3,180,864"
"2022/23 ","Bey Saddiq","2,959,080","3,137,477"
"2022/23 ","Malaki Branham","2,925,600","3,101,978"
"2022/23 ","Joe Wieskamp","2,909,261","3,084,654"
"2022/23 ","Kai Jones","2,909,040","3,084,420"
"2022/23 ","Taj Gibson","2,905,851","3,081,038"
"2022/23 ","Bismack Biyombo","2,905,851","3,081,038"
"2022/23 ","Ríos de Austin","2,905,851","3,081,038"
"2022/23 ","Wesley Matthews","2,905,851","3,081,038"
"2022/23 ","Udonis Haslem","2,905,851","3,081,038"
"2022/23 ","Serge Ibaka","2,905,851","3,081,038"
"2022/23 ","André Iguodala","2,905,851","3,081,038"
"2022/23 ","Markieff Morris","2,905,851","3,081,038"
"2022/23 ","Robin López","2,905,851","3,081,038"
"2022/23 ","Blake Griffin","2,905,851","3,081,038"
"2022/23 ","Rj Hampton","2,898,243","3,072,971"
"2022/23 ","Andrew Nicholson","2,844,429","3,015,913"
"2022/23 ","Preciosa Achiuwa","2,840,160","3,011,387"
"2022/23 ","Cristiano Braun","2,808,600","2,977,924"
"2022/23 ","Jordania Nwora","2800000","2,968,806"
"2022/23 ","Jalen Johnson","2,792,640","2,961,002"
"2022/23 ","Tyrese Maxey","2,726,880","2,891,278"
"2022/23 ","Bruno Fernando","2,717,391","2,881,217"
"2022/23 ","Walker Kessler","2,696,400","2,858,960"
"2022/23 ","Keon Johnson","2,681,040","2,842,674"
"2022/23 ","Charles Bassey","2,674,742","2,835,996"
"2022/23 ","Dennis Schröder","2,641,682","2,800,943"
"2022/23 ","Mateo Dellavedova","2,628,597","2,787,069"
"2022/23 ","T. J. Warren","2,628,597","2,787,069"
"2022/23 ","Trey Lyles","2,625,000","2,783,256"
"2022/23 ","Zeke Nnaji","2,617,800","2,775,621"
"2022/23 ","David Roddy","2,588,640","2,744,703"
"2022/23 ","Isaías Jackson","2,573,760","2,728,926"
"2022/23 ","Mar Jon Beauchamp","2,485,200","2,635,027"
"2022/23 ","Usman Garuba","2,471,160","2,620,141"
"2022/23 ","Montrezl Harrell","2,463,490","2,612,008"
"2022/23 ","Frank Kaminsky","2,463,490","2,612,008"
"2022/23 ","Raúl Neto","2,463,490","2,612,008"
"2022/23 ","Willy Hernangómez","2,443,581","2,590,899"
"2022/23 ","Theo Maledon","2,408,891","2,554,118"
"2022/23 ","Blake Wesley","2,385,480","2,529,295"
"2022/23 ","Josh Christopher","2,372,160","2,515,172"
"2022/23 ","Isaías Roby","2,330,681","2,471,192"
"2022/23 ","Lindy Aguas III","2,316,876","2,456,555"
"2022/23 ","Immanuel Quickley","2,316,240","2,455,881"
"2022/23 ","Wendell Moore","2,306,520","2,445,575"
"2022/23 ","Juan Konchar","2,300,000","2,438,662"
"2022/23 ","Damián Jones","2,298,385","2,436,950"
"2022/23 ","Juan Hernangómez","2,298,385","2,436,950"
"2022/23 ","Bryn Forbes","2,298,385","2,436,950"
"2022/23 ","Rodney McGruder","2,298,385","2,436,950"
"2022/23 ","Quentin Grimes","2,277,000","2,414,275"
"2022/23 ","Saben Lee","2,266,640","2,403,289"
"2022/23 ","Andrés Nembhard","2,244,111","2,379,403"
"2022/23 ","Nikola Jovic","2,239,920","2,374,960"
"2022/23 ","Payton Pritchard","2,239,200","2,374,196"
"2022/23 ","Vlatko Cancar","2,234,359","2,369,064"
"2022/23 ","Patricio Baldwin","2,226,000","2,360,201"
"2022/23 ","Ty Ty Washington","2,210,040","2,343,278"
"2022/23 ","Huesos Hyland","2,201,520","2,334,245"
"2022/23 ","Bol Bol","2,200,000","2,332,633"
"2022/23 ","Peyton Watson","2,193,960","2,326,229"
"2022/23 ","Marquesa Chriss","2,193,920","2,326,187"
"2022/23 ","Udoka Azubuike","2,174,880","2,305,999"
"2022/23 ","Jaden McDaniels","2,161,440","2,291,748"
"2022/23 ","Jordania McLaughlin","2,160,000","2,290,222"
"2022/23 ","Malaquías Flynn","2,145,720","2,275,081"
"2022/23 ","Cámara Thomas","2,138,160","2,267,065"
"2022/23 ","Juan Toscano Anderson","2,133,278","2,261,889"
"2022/23 ","Damion Lee","2,133,278","2,261,889"
"2022/23 ","Dennis Smith","2,133,278","2,261,889"
"2022/23 ","Lucas Kornet","2,133,278","2,261,889"
"2022/23 ","Desmond Bane","2,130,240","2,258,667"
"2022/23 ","Jaden Springer","2,125,200","2,253,324"
"2022/23 ","Día de Ron Sharpe","2,109,480","2,236,656"
"2022/23 ","Santiago Aldama","2,094,120","2,220,370"
"2022/23 ","Frank Ntilikina","2,036,318","2,159,083"
"2022/23 ","Tony Bradley","2,036,318","2,159,083"
"2022/23 ","Caleb Houston","2000000","2,120,576"
"2022/23 ","Jeremías Robinson-Earl","2000000","2,120,576"
"2022/23 ","Jaylin Williams","2000000","2,120,576"
"2022/23 ","Kenrich Williams","2000000","2,120,576"
"2022/23 ","Guarnición Mathews","2000000","2,120,576"
"2022/23 ","Agite a Milton","1,997,718","2,118,156"
"2022/23 ","Dibujó Eubanks","1,968,175","2,086,832"
"2022/23 ","Josh Okogie","1,968,175","2,086,832"
"2022/23 ","Troy marrón","1,968,175","2,086,832"
"2022/23 ","Thomas Bryant","1,968,175","2,086,832"
"2022/23 ","Teo Pinson","1,968,175","2,086,832"
"2022/23 ","Edmundo Sumner","1,968,175","2,086,832"
"2022/23 ","Yuta Watanabe","1,968,175","2,086,832"
"2022/23 ","Vacaciones de Aaron","1,968,175","2,086,832"
"2022/23 ","Daniel Gafford","1,930,681","2,047,077"
"2022/23 ","Jalen McDaniels","1,930,681","2,047,077"
"2022/23 ","Naz Reid","1,930,681","2,047,077"
"2022/23 ","Jaylen Nowell","1,930,681","2,047,077"
"2022/23 ","Terance Mann","1,930,681","2,047,077"
"2022/23 ","Decano Wade","1,930,681","2,047,077"
"2022/23 ","Chimezie Metu","1,910,860","2,026,061"
"2022/23 ","KZ Okpala","1,902,133","2,016,808"
"2022/23 ","Caña de Davon","1,902,133","2,016,808"
"2022/23 ","Killian Tillie","1,901,625","2,016,270"
"2022/23 ","Vernon Carey","1,882,621","1,996,119"
"2022/23 ","Keita Bates-Diop","1,878,720","1,991,984"
"2022/23 ","Moritz Wagner","1,878,720","1,991,984"
"2022/23 ","Thanasis Antetokounmpo","1,878,720","1,991,984"
"2022/23 ","Wenyen Gabriel","1,878,720","1,991,984"
"2022/23 ","Oshae Brissett","1,846,738","1,958,074"
"2022/23 ","Antonio Gill","1,836,090","1,946,784"
"2022/23 ","Ryan Arcidiacono","1,836,090","1,946,784"
"2022/23 ","Isaías Joe","1,836,090","1,946,784"
"2022/23 ","Justin Jackson","1,836,090","1,946,784"
"2022/23 ","Caballero Nathan","1,836,090","1,946,784"
"2022/23 ","Máximo Strus","1,815,677","1,925,140"
"2022/23 ","Gabe Vicente","1,815,677","1,925,140"
"2022/23 ","Javonte Verde","1,815,677","1,925,140"
"2022/23 ","Hierba Jones","1,785,000","1,892,614"
"2022/23 ","Tres Jones","1,782,621","1,890,091"
"2022/23 ","Pablo Reed","1,782,621","1,890,091"
"2022/23 ","Naji Marshall","1,782,621","1,890,091"
"2022/23 ","Xavier Tillman","1,782,621","1,890,091"
"2022/23 ","K. J. Martín","1,782,621","1,890,091"
"2022/23 ","Tyrell Terry","1,782,621","1,890,091"
"2022/23 ","Lamar Stevens","1,782,621","1,890,091"
"2022/23 ","Nick Richards","1,782,621","1,890,091"
"2022/23 ","Yurtseven de Omer","1,752,638","1,858,301"
"2022/23 ","Herrero de Haywood","1,752,638","1,858,301"
"2022/23 ","Leandro Bolmaro","1,709,300","1,812,350"
"2022/23 ","Terry Taylor","1,703,902","1,806,626"
"2022/23 ","Jared Mayordomo","1,674,655","1,775,616"
"2022/23 ","Jericó Sims","1,639,842","1,738,704"
"2022/23 ","Kessler Edwards","1,637,966","1,736,715"
"2022/23 ","Sam Hauser","1,637,966","1,736,715"
"2022/23 ","Isaías Todd","1,575,000","1,669,953"
"2022/23 ","Dalano Banton","1,563,518","1,657,779"
"2022/23 ","Tendencia Watford","1,563,518","1,657,779"
"2022/23 ","Greg Brown","1,563,518","1,657,779"
"2022/23 ","Jock Landale","1,563,518","1,657,779"
"2022/23 ","Aarón Wiggins","1,563,518","1,657,779"
"2022/23 ","Miles McBride","1,563,518","1,657,779"
"2022/23 ","José Alvarado","1,563,518","1,657,779"
"2022/23 ","Austin Reaves","1,563,518","1,657,779"
"2022/23 ","BJ Boston","1,563,518","1,657,779"
"2022/23 ","Jason Preston","1,563,518","1,657,779"
"2022/23 ","Daishen Nix","1,563,518","1,657,779"
"2022/23 ","Isaías Livers","1,563,518","1,657,779"
"2022/23 ","Ayo Dosunmu","1,563,518","1,657,779"
"2022/23 ","Marko Simonović","1,563,518","1,657,779"
"2022/23 ","JT Thor","1,563,518","1,657,779"
"2022/23 ","Vit Krejci","1,563,518","1,657,779"
"2022/23 ","Kenneth Lofton","1,505,966","1,596,757"
"2022/23 ","Cristiano Koloko","1,500,000","1,590,432"
"2022/23 ","Bryce McGowens","1,461,055","1,549,139"
"2022/23 ","Eric Bledsoe","1,300,000","1,378,374"
"2022/23 ","Jordania Goodwin","1,280,206","1,357,387"
"2022/23 ","Kennedy Chandler","1,200,000","1,272,345"
"2022/23 ","Noé Vonleh","1,160,955","1,230,946"
"2022/23 ","Sandro Mamukelashvili","1,116,112","1,183,400"
"2022/23 ","Sam Merrill","1,105,522","1,172,171"
"2022/23 ","Zhaire Smith","1,068,200","1,132,599"
"2022/23 ","Caminante Jabari","1,017,781","1,079,140"
"2022/23 ","Josh Minott","1,017,781","1,079,140"
"2022/23 ","Max Christie","1,017,781","1,079,140"
"2022/23 ","Ryan Rollins","1,017,781","1,079,140"
"2022/23 ","Jaden Hardy","1,017,781","1,079,140"
"2022/23 ","Tyrese Martín","1,017,781","1,079,140"
"2022/23 ","Eugenio Omoruyi","1,013,119","1,074,197"
"2022/23 ","Kris Dunn","1,000,001","1,060,289"
"2022/23 ","Kyle Singler","999.2","1,059,439"
"2022/23 ","Ismail Wainright","980.06","1,039,142"
"2022/23 ","Almirante Schofield","877.94","930.87"
"2022/23 ","Justin Champagnie","853.24","904.68"
"2022/23 ","Reina de Trevelin","838.89","889.47"
"2022/23 ","Moisés Brown","824.04","873.72"
"2022/23 ","Matt Ryan","806.1","854.69"
"2022/23 ","DaQuan Jeffries","799.4","847.6"
"2022/23 ","P. J. Dozier","784.65","831.96"
"2022/23 ","Cody Zeller","743.92","788.77"
"2022/23 ","Meyers Leonard","713.56","756.58"
"2022/23 ","Nik Stauskas","702.31","744.65"
"2022/23 ","Antonio Cordero","694.88","736.77"
"2022/23 ","Michael Carter-Williams","652.83","692.19"
"2022/23 ","DJ Agustín","633.94","672.16"
"2022/23 ","Duane Washington Jr","628.8","666.71"
"2022/23 ","Carlik Jones","612.16","649.07"
"2022/23 ","Juwan Morgan","576.23","610.97"
"2022/23 ","Malik Fitts","555.22","588.69"
"2022/23 ","Luka Samanic","538.32","570.77"
"2022/23 ","David Duque","531.28","563.31"
"2022/23 ","Trevor Keels","520.59","551.97"
"2022/23 ","Dereon Seabron","511.82","542.67"
"2022/23 ","Johnny Juzang","508.89","539.57"
"2022/23 ","Miqueas Potter","508.89","539.57"
"2022/23 ","Ron Harper Jr","508.89","539.57"
"2022/23 ","Jeff Dowtin","508.89","539.57"
"2022/23 ","Dominick Barlow","508.89","539.57"
"2022/23 ","Julián Champagnie","508.89","539.57"
"2022/23 ","Neemias Queta","508.89","539.57"
"2022/23 ","Keon Ellis","508.89","539.57"
"2022/23 ","Kevon Harris","508.89","539.57"
"2022/23 ","E. J. Liddell","508.89","539.57"
"2022/23 ","Luka Garza","508.89","539.57"
"2022/23 ","AJ Verde","508.89","539.57"
"2022/23 ","Jamal Caín","508.89","539.57"
"2022/23 ","Vince Williams Jr","508.89","539.57"
"2022/23 ","Cole Swider","508.89","539.57"
"2022/23 ","Scottie Pippen Jr","508.89","539.57"
"2022/23 ","Moussa Diabate","508.89","539.57"
"2022/23 ","Kendall marrón","508.89","539.57"
"2022/23 ","Trevor Hudgins","508.89","539.57"
"2022/23 ","Días de Darío","508.89","539.57"
"2022/23 ","Amigo Boeheim","508.89","539.57"
"2022/23 ","Collin Gillespie","508.89","539.57"
"2022/23 ","Jack Blanco","508.89","539.57"
"2022/23 ","McKinley Wright","508.89","539.57"
"2022/23 ","Isaías Mobley","508.89","539.57"
"2022/23 ","Diakita de Mamadi","508.89","539.57"
"2022/23 ","Colina Malcolm","508.89","539.57"
"2022/23 ","J. D. Davison","508.89","539.57"
"2022/23 ","Mfiondu Kabengele","508.89","539.57"
"2022/23 ","Trent Forest","508.89","539.57"
"2022/23 ","Juan mayordomo","503.04","533.37"
"2022/23 ","Chima Moneke","500","530.14"
"2022/23 ","Facundo Campazzo","464.3","492.29"
"2022/23 ","Orlando Robinson","386.06","409.33"
"2022/23 ","Dru Smith","374.36","396.93"
"2022/23 ","AJ Lawson","371.43","393.82"
"2022/23 ","Luis Rey","307.09","325.6"
"2022/23 ","Jared Rhoden","307.09","325.6"
"2022/23 ","Roberto Woodard","300","318.09"
"2022/23 ","Didi Louzada","268.03","284.19"
"2022/23 ","Jarrett Culver","260.3","275.99"
"2022/23 ","Olivier Sarr","257.37","272.89"
"2022/23 ","Alondes Williams","254.45","269.79"
"2022/23 ","DJ Wilson","250","265.07"
"2022/23 ","Donovan Williams","239.82","254.28"
"2022/23 ","Quenton Jackson","219.63","232.87"
"2022/23 ","Chris Silva","211.05","223.77"
"2022/23 ","Llave Braxton","201.8","213.97"
"2022/23 ","Tyler Dorsey","201.8","213.97"
"2022/23 ","Sala Jordan","193.03","204.66"
"2022/23 ","Alize Johnson","192.29","203.89"
"2022/23 ","Costas Antetokounmpo","172.56","182.96"
"2022/23 ","Devon Dotson","169.63","179.86"
"2022/23 ","Mac McClung","160.86","170.55"
"2022/23 ","Willie Cauley-Stein","155.74","165.13"
"2022/23 ","Nate querido","152.08","161.25"
"2022/23 ","Xavier cocina","140.38","148.85"
"2022/23 ","Keaton Wallace","140.38","148.85"
"2022/23 ","Shaquille Harrison","134.86","142.99"
"2022/23 ","Caza de Feron","131.61","139.54"
"2022/23 ","Lester Quinones","129.41","137.21"
"2022/23 ","Troy Williams","122.74","130.14"
"2022/23 ","Jay Huff","116.99","124.04"
"2022/23 ","Jamaree Bouyea","116.99","124.04"
"2022/23 ","Xavier Luna","116.99","124.04"
"2022/23 ","Skylar Mays","116.57","123.6"
"2022/23 ","Frank Jackson","113.11","119.93"
"2022/23 ","Michael Foster","106.29","112.7"
"2022/23 ","Jarrell Brantley","105.52","111.88"
"2022/23 ","Deonte Burton","105.52","111.88"
"2022/23 ","Xavier Sneed","102.91","109.11"
"2022/23 ","Justin Lewis","102.36","108.53"
"2022/23 ","Lindell Wigginton","99.44","105.43"
"2022/23 ","Jordania Schakel","96.51","102.33"
"2022/23 ","Demetrio Jackson","92.86","98.46"
"2022/23 ","Stanley Umude","58.49","62.02"
"2022/23 ","Jeanathan Williams","52.64","55.82"
"2022/23 ","Armoni Brooks","50","53.01"
"2022/23 ","DJ mayordomo","50","53.01"
"2022/23 ","Jay Scrubb","49.72","52.72"
"2022/23 ","Justin Minaya","35.1","37.21"
"2022/23 ","Kobi Simmons","32.8","34.77"
"2022/23 ","Gabe York","32.17","34.11"
"2022/23 ","Ibou Badji","18.23","19.32"
"2022/23 ","Tristán Thompson","16.7","17.71"
"2022/23 ","Jacob Gilyard","5.85","6.2"
"2022/23 ","RaiQuan gris","5.85","6.2"
"2023/24 ","Stephen Curry","51,915,615","53,458,234"
"2023/24 ","Kevin Durant","47,649,433","49,065,286"
"2023/24 ","Joel Embiid","47,607,350","49,021,953"
"2023/24 ","LeBron James","47,607,350","49,021,953"
"2023/24 ","Nikola Jokić","47,607,350","49,021,953"
"2023/24 ","Bradley Beal","46,741,590","48,130,468"
"2023/24 ","Damian Lillard","45,640,084","46,996,232"
"2023/24 ","Giannis Antetokounmpo","45,640,084","46,996,232"
